source,longitude,latitude,title,propertytype,provider,description,address,totalunits,affunits,rgiunits,url,hidden
,-73.5988234,45.4596761,,Organisme sans but lucratif (OSBL),,,"5847 Rue Hamilton, Montréal, QC H4E 3B9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/porte_de_lamitie.html,
,-73.5589730,45.5096865,,Organisme sans but lucratif (OSBL),,,"169 Rue de la Gauchetière E, Montréal, QC H2X 1P7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/projets_autochtones_du_quebec.html,
,-72.5775136,46.3550853,,Organisme sans but lucratif (OSBL),,,"3675 Boulevard du Chanoine Moreau #211, Trois-Rivières, QC G8Y 5M6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/societe_dentraide_sos_osbl.html,
,-73.5612991,45.4813319,,Organisme sans but lucratif (OSBL),,,"1945 Rue Mullins local 110, Montréal, QC H3K 1M7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/reflet_de_pointe_st_charles.html,
,-73.5375670,45.5584186,,Organisme sans but lucratif (OSBL),,,"2075 Rue Théodore, Montréal, QC H1V 3C1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/regroupement_serv_propulsion.html,
,-73.6258917,45.5820474,,Organisme sans but lucratif (OSBL),,,"9-9335 Boulevard Pie-IX, Montréal, QC H1Z 3W5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/relais_des_jeunes_familles_le.html,
,-73.5589182,45.5100864,,Organisme sans but lucratif (OSBL),,,"1064 Avenue de l'Hôtel-de-Ville Bureau 1, Montréal, QC H2X 3A6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/reseau_hab_femmes_montreal.html,
,-73.6961348,45.5083727,,Organisme sans but lucratif (OSBL),,,"1200 Boulevard Alexis-Nihon, Saint-Laurent, QC H4R 3C9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_alexis_nihon.html,
,-73.5688988,45.5133030,,Organisme sans but lucratif (OSBL),,,"56 Rue Sherbrooke E, Montréal, QC H2X 1C3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_aurelie_cadotte.html,
,-73.8363056,45.5044022,,Organisme sans but lucratif (OSBL),,,"12694 Boul Gouin O, Pierrefonds, QC H8Z 1W4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_bienvenue.html,
,-73.5671053,45.5713747,,Organisme sans but lucratif (OSBL),,,"5112 Rue de Bellechasse, Montréal, QC H1T 2A4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_habitoeil_montreal.html,
,-73.8509489,45.4974039,,Organisme sans but lucratif (OSBL),,,"5100 Rue des Maçons bureau 100, Pierrefonds, QC H8Z 2X8, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_norma_mcallister.html,
,-73.6309222,45.4641818,,Organisme sans but lucratif (OSBL),,,"3950 Boul Cavendish Bureau 17, Montréal, QC H4B 2N3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_projet_chance.html,
,-73.6309222,45.4641818,,Organisme sans but lucratif (OSBL),,,"3950 Boul Cavendish Bureau 17, Montréal, QC H4B 2N3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_projet_chance_ii.html,
,-73.5859146,45.5522657,,Organisme sans but lucratif (OSBL),,,"6300 8e Avenue, Montréal, QC H1Y 3E6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_ukrainienne_de_mtl.html,
,-73.6725231,45.4332035,,Organisme sans but lucratif (OSBL),,,"105-94 10e Avenue, Lachine, QC H8S 3E1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_anatole_carignan.html,
,-73.6620668,45.4590032,,Organisme sans but lucratif (OSBL),,,"8000 Chemin de la Côte-Saint-Luc, Côte Saint-Luc, QC H4W 1R6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_bnai_brith.html,
,-71.6983386,48.6348778,,Organisme sans but lucratif (OSBL),,,"5750 Avenue Cécile Lemieux bureau 116, Alma, QC G8E, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_caldwell.html,
,-73.6326490,45.5569780,,Organisme sans but lucratif (OSBL),,,"8756 Rue Ernest-Savignac, Montréal, QC H2M 2M3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_commun_ahuntsic.html,
,-73.6806380,45.5320240,,Organisme sans but lucratif (OSBL),,,"10460 Place de l'Acadie Bureau 100, Montréal, QC H4N 0B2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/ressources_hab_de_louest.html,
,-73.6575159,45.5480560,,Organisme sans but lucratif (OSBL),,,"9870 Rue Laverdure bureau 100, Montréal, QC H3L 0A7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/revanous.html,
,-73.5622943,45.5052809,,Organisme sans but lucratif (OSBL),,,"1050 Rue Jeanne-Mance, Montréal, QC H2Z 1L7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/rue_des_femmes_de_montreal.html,
,-73.5607173,45.5181943,,Organisme sans but lucratif (OSBL),,,"105-1650 Rue Saint-Timothée, Montréal, QC H2L 3P1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/saint_patrick_le.html,
,-73.5763541,45.5123948,,Organisme sans but lucratif (OSBL),,,"3702 Rue Sainte-Famille, Montréal, QC H2X 2K4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/sidalys.html,
,-73.5612991,45.4813319,,Organisme sans but lucratif (OSBL),,,"1945 Rue Mullins bureau 120, Montreal, QC H3K 1N9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/socam.html,
,-73.5603618,45.5451299,,Organisme sans but lucratif (OSBL),,,"3210 Rue Rachel E, Montréal, QC H1W 1A4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/societe_hab_comm_logique.html,
,-73.5492496,45.5279298,,Organisme sans but lucratif (OSBL),,,"2310 Boul. de Maisonneuve E, Montréal, QC H2K 2E7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/societe_hab_sans_barriere.html,
,-73.4986552,45.6281196,,Organisme sans but lucratif (OSBL),,,"11100 Rue Notre-Dame Est, Montréal-Est, QC H1B 5V2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/societe_hab_sclerose_plaques.html,
,-73.6322578,45.4490572,,Organisme sans but lucratif (OSBL),,,"8000 Rue Notre-Dame Ouest, Lachine, QC H8R 1H4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/societe_res_entraide_mtl.html,
,-73.5714491,45.4633286,,Organisme sans but lucratif (OSBL),,,"4075 Rue de Verdun bureau 100, Verdun, QC H4G 1L1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/sous_le_toit_de_pal.html,
,-73.6119198,45.5367311,,Organisme sans but lucratif (OSBL),,,"6910 R. Saint-Denis, Montréal, QC H2S 2S2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/toit_pour_tous_petite_patrie.html,
,-71.2920753,46.7680448,,Organisme sans but lucratif (OSBL),,,"Boulevard Hochelaga, Québec, QC, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/toits_de_mercier.html,
,-71.2792411,46.7661337,,Organisme sans but lucratif (OSBL),,,"1290 Rue de la Visitation, Québec, QC G1W 3K5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/un_toit_en_ville.html,
,-73.5768283,45.4815118,,Organisme sans but lucratif (OSBL),,,"2740 Rue Notre-Dame Ouest, Montréal, QC H3J 1P1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/universal_negro_improvement_mt.html,
,-73.5872113,45.5193495,,Organisme sans but lucratif (OSBL),,,"55 Avenue du Mont-Royal O Bureau 206, Montréal, QC H2T 2S5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/utopie_creatrice.html,
,-73.8805252,45.4189767,,Organisme sans but lucratif (OSBL),,,"25 Avenue Fieldfare, Beaconsfield, QC H9W 4W4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/villa_beaurepaire.html,
,-73.5670034,45.5501224,,Organisme sans but lucratif (OSBL),,,"1-4655 Rue Euclide Brien, Montréal, QC H1X 3K4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/villa_expres_pour_toi.html,
,-73.7201966,45.5344547,,Organisme sans but lucratif (OSBL),,,"12430 Avenue de la Miséricorde Local 100, Montréal, QC H4J 2G2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/villa_raimbault.html,
,-73.5866407,45.5525630,,Organisme sans but lucratif (OSBL),,,"6400 8e Avenue, Montréal, QC H1Y 3H4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/villa_ukrainienne.html,
,-75.7269718,45.4258029,,Organisme sans but lucratif (OSBL),,,"19 Rue Hanson, Gatineau, QC J8Y 3M4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/arche_agape_inc.html,
,-75.7143587,45.4377169,,Organisme sans but lucratif (OSBL),,,"115 Boulevard Sacré-Coeur bureau 206, Gatineau, QC J8X 1C5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/assoc_ouie_de_loutaouais.html,
,-75.6489479,45.4828844,,Organisme sans but lucratif (OSBL),,,"196 Rue Notre Dame, Gatineau, QC J8P 5B9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/campus_3.html,
,-75.7061434,45.4880583,,Organisme sans but lucratif (OSBL),,,"1232 Boulevard Saint-René O, Gatineau, QC J8T 6H3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_inter_section.html,
,-75.7316323,45.4363140,,Organisme sans but lucratif (OSBL),,,"124 Rue Lois bureau 204, Gatineau, QC J8Y 3R7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_reg_readapt_ressourse.html,
,,,,Organisme sans but lucratif (OSBL),,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_social_kogaluk.html,TRUE
,-75.0988318,46.3567767,,Organisme sans but lucratif (OSBL),,,"208-40 Chemin Raphaël, Nominingue, QC J0W 1R0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_developpement_la_peche.html,
,-71.3837996,46.7906286,,Organisme sans but lucratif (OSBL),,,"275 Rue Principale, Québec, QC G2G, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_municipale_plaisance.html,
,-75.6515415,45.4851687,,Organisme sans but lucratif (OSBL),,,"231 Rue Main, Gatineau, QC J8P 5J7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/fondation_imm_de_loutaouais.html,
,-70.8726418,46.6022579,,Organisme sans but lucratif (OSBL),,,"85 rue morin, Sainte-Claire, QC G0R 2V0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/gite_ami.html,
,-75.6829703,45.4897956,,Organisme sans but lucratif (OSBL),,,"782 Boulevard Saint-René O Bureau 100, Gatineau, QC J8T 8M1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_des_rivieres_outaouais.html,
,-75.6806595,45.4754363,,Organisme sans but lucratif (OSBL),,,"227 Chemin de la Savane, Gatineau, QC J8T 1R5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_outaouais_metropolitain.html,
,-75.8421305,45.4056430,,Organisme sans but lucratif (OSBL),,,"568 Rue Foran, Gatineau, QC J9H 5M2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_la_relance.html,
,-71.2391519,46.8404400,,Organisme sans but lucratif (OSBL),,,"544 Rue des Peupliers E, Québec, QC G1J 1J7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_namur.html,
,-75.6122304,45.4829132,,Organisme sans but lucratif (OSBL),,,"808 Boulevard Maloney E Bureau 100, Gatineau, QC J8P 1G5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_unies_vers_toit.html,
,-73.5433750,45.3695549,,Organisme sans but lucratif (OSBL),,,"209 Rue Principale S, Delson, QC J5B 2A2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/halte_femme_haute_gatineau.html,
,-75.4150331,45.5869368,,Organisme sans but lucratif (OSBL),,,"132 Rue Maclaren E, Gatineau, QC J8L 1K1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/le_boulevart_de_la_vallee.html,
,-75.7025918,45.4822983,,Organisme sans but lucratif (OSBL),,,"10 Rue du Curé-André-Préseault Bureau 100, Gatineau, QC J8T 6N8, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/logement_occupe.html,
,-75.7359623,45.4514566,,Organisme sans but lucratif (OSBL),,,"49 Rue Mutchmore bureau 326, Gatineau, QC J8Y 3T5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/logements_de_loutaouais_inc.html,
,-75.4168654,45.5864086,,Organisme sans but lucratif (OSBL),,,"Buckingham, Gatineau, QC, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_hebergement_pour_elles.html,
,-75.7217383,45.4352442,,Organisme sans but lucratif (OSBL),,,"260 Rue Saint-Rédempteur Bureau 100, Gatineau, QC J8X 2T1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/mimosa_du_quartier_le.html,
,-75.6122304,45.4829132,,Organisme sans but lucratif (OSBL),,,"808 Boulevard Maloney E, Gatineau, QC J8P 1G5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/mon_chez_nous_incorporee.html,
,-75.7323887,45.4342351,,Organisme sans but lucratif (OSBL),,,"95 Rue Lois, Gatineau, QC J8Y 3R5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/oeuvres_isidore_ostiguy.html,
,-73.5535306,45.5120178,,Organisme sans but lucratif (OSBL),,,"125 Rue Berri, Montréal, QC H2Y, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/pavillon_larocque.html,
,-75.4025823,45.5791959,,Organisme sans but lucratif (OSBL),,,"52 Rue Elisabeth-Chauvin, Gatineau, QC J8L 0B3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/res_bel_age_vallee_lievre.html,
,-74.9690152,45.8097039,,Organisme sans but lucratif (OSBL),,,"14 Rue Ludger Pilon, Notre-Dame-de-la-Paix, QC J0V 1P0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_le_porte_bonheur.html,
,-73.3109581,45.8531731,,Organisme sans but lucratif (OSBL),,,"111 Rue Notre-Dame, Saint-Damien, QC J0K 1E0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_meil_haut_pontiac.html,
,-73.5491361,52.9399159,,Organisme sans but lucratif (OSBL),,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_paugan_falls.html,
,-75.7618783,45.4245567,,Organisme sans but lucratif (OSBL),,,"380 Boulevard Saint-Raymond, Gatineau, QC J9A 1V9, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/societe_alzheimer_outaouais.html,
,-75.7220752,45.4320234,,Organisme sans but lucratif (OSBL),,,"297 Boulevard des Allumettières, Gatineau, QC J8X 2S7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/soupe_populaire_de_hull_inc.html,
,-75.6972415,45.7857115,,Organisme sans but lucratif (OSBL),,,"100 Chemin du Pont, Val-des-Monts, QC J0X, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/villa_st_louis_de_france.html,
,-71.3725964,46.9068615,,Organisme sans but lucratif (OSBL),,,"Rue Joseph Gagné, Québec, QC G3G, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/ilot_dor_inc.html,
,-79.0220880,48.2401817,,Organisme sans but lucratif (OSBL),,,"70 Rue Gamble O, Rouyn-Noranda, QC J9X 2R4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/appartements_comm_le_pont.html,
,-73.5491361,52.9399159,,Organisme sans but lucratif (OSBL),,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/arche_abitibi_temiscamingue.html,
,-79.1528504,48.1100084,,Organisme sans but lucratif (OSBL),,,"6916 Boul Témiscamingue, Rouyn-Noranda, QC J9Y 1N4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/bastide_des_aines.html,
,-79.0210293,48.2253701,,Organisme sans but lucratif (OSBL),,,"100 Chemin Dr Lemay, Rouyn-Noranda, QC J9X 5T2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_readaptation_la_maison.html,
,-78.1164057,48.5688553,,Organisme sans but lucratif (OSBL),,,"121 Rue Principale S, Amos, QC J9T 2J5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_rescommunautaire_amos.html,
,-71.2473073,46.8458644,,Organisme sans but lucratif (OSBL),,,"35 3e Av E, Québec, QC G1H 2R3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_hab_lombrelle.html,
,-73.9274049,45.4055388,,Organisme sans but lucratif (OSBL),,,"28-2 Rue Case, Baie-d'Urfé, QC H9X 3V7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_municipale_de_bearn.html,
,-73.5539945,45.5317974,,Organisme sans but lucratif (OSBL),,,"15 Rue Ontario E, Montréal, QC H2K 1W3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_pavillontete_du_lac.html,
,-71.2231236,46.8220222,,Organisme sans but lucratif (OSBL),,,"209 4e Avenue, Québec, QC G1J 2Z5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corporation_pavillon_de_lest.html,
,-74.1564441,45.8954835,,Organisme sans but lucratif (OSBL),,,"204 Rue Principale, Saint-Sauveur, QC J0R 1R0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/domaine_de_lhirondelle.html,
,-77.8003286,48.1059954,,Organisme sans but lucratif (OSBL),,,"1300 Chemin Sullivan, Val-d'Or, QC J9P 1L8, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/domaine_des_pionniers.html,
,-79.0035594,48.2252011,,Organisme sans but lucratif (OSBL),,,"815 Rue Vanasse, Rouyn-Noranda, QC J9X 3V4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitation_l_turmel.html,
,-73.6703736,45.4324911,,Organisme sans but lucratif (OSBL),,,"37 7e Avenue, Lachine, QC H8S 2Z1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/hebergement_la_maisonnee.html,
,-73.8433263,45.5428388,,Organisme sans but lucratif (OSBL),,,"1271 Avenue des Bois, Laval, QC H7R 6E7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/immeubles_roc_dor.html,
,-79.0161592,48.2326505,,Organisme sans but lucratif (OSBL),,,"380 Avenue Richard, Rouyn-Noranda, QC J9X 4L3, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/intrepides_de_rouyn_noranda.html,
,-71.3838110,46.7903775,,Organisme sans but lucratif (OSBL),,,"45 Rue Principale, Québec, QC G2G, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/logelec.html,
,-73.5486330,45.5275510,,Organisme sans but lucratif (OSBL),,,"1431 Rue Fullum bureau 102, Montreal, QC H2K 0B5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/logement_social_rouyn_noranda.html,
,-77.7779280,48.1010082,,Organisme sans but lucratif (OSBL),,,"375 Avenue Centrale, Val-d'Or, QC J9P 1P4, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/logements_pop_de_val_dor.html,
,-73.5486330,45.5275510,,Organisme sans but lucratif (OSBL),,,"1431 Rue Fullum bureau 102, Montreal, QC H2K 0B5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/logements_sociaux_habitage.html,
,-78.9898178,48.2383576,,Organisme sans but lucratif (OSBL),,,"1045 Rue Perreault E, Rouyn-Noranda, QC J9X, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_soins_palliatifs_rouyn.html,
,-73.5491361,52.9399159,,Organisme sans but lucratif (OSBL),,,"Quebec, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/pavillon_royal_roussillon_inc.html,
,-77.7973066,48.1049310,,Organisme sans but lucratif (OSBL),,,"1179 3e Rue, Val-d'Or, QC J9P 4B2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/piaule_de_val_dor_inc.html,
,,,,Organisme sans but lucratif (OSBL),,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residence_du_mieux_vivre.html,TRUE
,-79.0941970,46.7220187,,Organisme sans but lucratif (OSBL),,,"10 Rue Humphrey, Témiscaming, QC J0Z 3R0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/residences_temiscaming.html,
,-71.2092237,46.8131318,,Organisme sans but lucratif (OSBL),,,"96 Rue Sainte-Anne, Québec, QC G1R 5Z1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/table_conc_pa_temiscamingue.html,
,-68.2565580,49.1900450,,Organisme sans but lucratif (OSBL),,,"835 Boulevard Joliet, Baie-Comeau, QC G5C 1P5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corelo_inc.html,
,-66.3932485,50.2119098,,Organisme sans but lucratif (OSBL),,,"74 Place Mingan, Sept-Îles, QC G4R 3A2, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_dev_logaines_sept_iles.html,
,-68.2594574,49.1940117,,Organisme sans but lucratif (OSBL),,,"896 Rue Leventoux, Baie-Comeau, QC G5C 1K1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/domaine_des_pins_blancs.html,
,-68.2594574,49.1940117,,Organisme sans but lucratif (OSBL),,,"896 Rue Leventoux, Baie-Comeau, QC G5C 1K1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/hab_comm_le_gite_baie_comeau.html,
,,,,Organisme sans but lucratif (OSBL),,,,,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitat_de_fermont.html,TRUE
,-66.3823287,50.2065981,,Organisme sans but lucratif (OSBL),,,"409 Avenue de Quen, Sept-Îles, QC G4R 2R1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_com_de_latre.html,
,-68.2594574,49.1940117,,Organisme sans but lucratif (OSBL),,,"896 Rue Leventoux, Baie-Comeau, QC G5C 1K1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_manicouagan.html,
,-68.2594574,49.1940117,,Organisme sans but lucratif (OSBL),,,"896 Rue Leventoux, Baie-Comeau, QC G5C 1K1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/habitations_prevost_derosby.html,
,-61.7972700,50.1481672,,Organisme sans but lucratif (OSBL),,,"156 Chemin d'en Haut, Natashquan, QC G0G, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/les_douces_heures_de_lage.html,
,-74.0556389,45.4152856,,Organisme sans but lucratif (OSBL),,,"22 Rue Boily, Vaudreuil-Dorion, QC J7V 8P5, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/logis_escouminois.html,
,-68.1520400,49.2199765,,Organisme sans but lucratif (OSBL),,,"77 Avenue Mance, Baie-Comeau, QC G4Z 1R6, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/maison_anita_lebel.html,
,-71.3552702,46.7588208,,Organisme sans but lucratif (OSBL),,,"Rue de la Rivière, Québec, QC, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/oasis_du_bel_age.html,
,-71.2538550,46.8815976,,Organisme sans but lucratif (OSBL),,,"Rue Levesque, Québec, QC G2L, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/pavillon_leopold_mayrand.html,
,-69.7960619,48.2313044,,Organisme sans but lucratif (OSBL),,,"56 Rue Jourdain, Sacré-Coeur, QC G0T 1Y0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/pignons_pop_sacre_coeur.html,
,-72.9271909,46.2572334,,Organisme sans but lucratif (OSBL),,,"523 QC-138 bureau 200, Louiseville, QC J5V 1J1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/societe_dhabitation_ragueneau.html,
,-68.2594574,49.1940117,,Organisme sans but lucratif (OSBL),,,"896 Rue Leventoux, Baie-Comeau, QC G5C 1K1, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/villa_des_retraites.html,
,-73.9270254,45.4061634,,Organisme sans but lucratif (OSBL),,,"4-10 Rue Case, Baie-d'Urfé, QC H9X 3V7, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/villa_forestville.html,
,-71.2292757,46.8007416,,Organisme sans but lucratif (OSBL),,,"Avenue du Parc, Québec, QC G1S, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/ass_pa_perte_autonchibouga.html,
,-71.3750845,46.8855212,,Organisme sans but lucratif (OSBL),,,"Rue des Trembles, Québec, QC G3G, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/fgl_etoile_filante.html,
,-65.4918428,48.0488612,,Organisme sans but lucratif (OSBL),,,"125 Avenue de Louisbourg, Bonaventure, QC G0C 1E0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/appartements_louisbourg.html,
,-65.8672091,48.1661933,,Organisme sans but lucratif (OSBL),,,"196 Boulevard Perron O, New Richmond, QC G0C 2B0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/ass_paresbaie_des_chaleurs.html,
,-64.6406203,48.3806039,,Organisme sans but lucratif (OSBL),,,"168 Route de Saint François, Pabos, QC G0C 2H0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/association_la_belle_vie_inc.html,
,-71.1680777,46.8697068,,Organisme sans but lucratif (OSBL),,,"Rue des Pionnières-de-Beauport, Québec, QC, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/aventure_murdochville.html,
,-71.2025133,46.9370820,,Organisme sans but lucratif (OSBL),,,"7 Rue du Ruisselet, Québec, QC G1B 0C8, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/batisseurs_2010.html,
,-71.2737221,46.7718830,,Organisme sans but lucratif (OSBL),,,"Rue Alexander, Québec, QC G1W, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_accalmie.html,
,-64.6743657,48.3543198,,Organisme sans but lucratif (OSBL),,,"307 Rue Mgr - Ross E, Chandler, QC G0C 1K0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/centre_emilie_gamelin.html,
,-71.2607612,46.8488985,,Organisme sans but lucratif (OSBL),,,"3e Av O, Québec, QC G1H, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_action_ja_denis_riverin.html,
,-71.2030569,46.8137224,,Organisme sans but lucratif (OSBL),,,"46 Rue Notre-Dame, Québec, QC G1K, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corp_seniors_new_carlisle.html,
,-65.8603556,48.1617870,,Organisme sans but lucratif (OSBL),,,"129 Boulevard Perron O, New Richmond, QC G0C 2B0, Canada",,,,http://www.habitation.gouv.qc.ca/repertoire/organisme/corporation_capa.html,
