source,longitude,latitude,title,propertytype,group,provider,description,address,units,url,hidden
,-123.0920218,49.2819738,Princess Place,,Families,,"2 bedroom units (39), 2 bedroom wheelchair units (3), 3 bedroom units (19)",321 Princess Ave Vancouver,61,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=395,
,-119.4349448,49.9248942,Providence Court,,Families,,"2 bedroom units (20), 2 bedroom wheelchair units (2), 3 bedroom units (16), 4 bedroom units (4)",124 Verna Crt Kelowna,42,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=474,
,-119.4427648,49.9192886,Providence Landing,,"Families, and Seniors",,"1 bedroom units (2), 2 bedroom units (13), 2 bedroom wheelchair units (1), 3 bedroom units (14), 4 bedroom units (2)",333 Whitman Rd Kelowna,32,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=526,
,-119.4026882,50.0495672,Providence Meadows,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (18), 1 bedroom wheelchair units (4), 2 bedroom units (18), 3 bedroom units (10), 4 bedroom units (2)",11505 Bottom Wood Lake Rd Lake Country,52,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=555,
,-119.7181862,49.7856551,Providence Pines,,Families,,"2 bedroom units (14), 3 bedroom units (14), 4 bedroom units (2)",5550 Clements Cres. Peachland,30,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=569,
,-119.4495553,49.9156032,Providence Ridge,,"Families, and Seniors",,"1 bedroom units (8), 2 bedroom units (25), 2 bedroom wheelchair units (2), 3 bedroom units (14), 4 bedroom units (5)",440 Yates Rd Kelowna,54,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=563,
,-119.6189480,49.8282450,Providence Vista,,Families,,"2 bedroom units (20), 2 bedroom wheelchair units (2), 3 bedroom units (16), 4 bedroom units (2)",3737 Gellatly Rd West Kelowna,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=592,
,-124.9246827,49.6721892,Quadra Gardens,,"Seniors, and Persons with disabilities",,"1 bedroom units (28), 2 bedroom units (1)",1742 Beaufort Ave Comox,29,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=203,
,-123.3606960,48.4530138,Quadra Street,,Families,,"2 bedroom units (6), 3 bedroom units (8), 4 bedroom units (8)",3360 Quadra St Saanich,22,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=528,
,-119.8279951,49.2013165,Quail Crossing,,"Seniors, and Persons with disabilities",,1 bedroom units (8),417 11th Ave Keremeos,8,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1141,
,-123.0796540,49.3137814,Quay View,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (28), 1 bedroom wheelchair units (6), 2 bedroom units (6), 2 bedroom wheelchair units (2)",150 2nd St W North Vancouver,42,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=587,
,-123.1155027,49.2736126,Quayside,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (8), 1 bedroom wheelchair units (1), 2 bedroom units (44), 2 bedroom wheelchair units (5), 3 bedroom units (25), 4 bedroom units (9), 5 bedroom units (1)",1010 Pacific Blvd Vancouver,93,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=540,
,-123.1024463,49.2648754,Quebec Manor Hsg Co-operative,,Families,,"2 bedroom units (8), 3 bedroom units (24)",101 7th Ave E Vancouver,32,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=767,
,-132.0630499,53.2543333,Queen Charlotte Heritage House,,"Seniors, and Persons with disabilities",,"1 bedroom units (9), 1 bedroom wheelchair units (1)",3rd Ave. Queen Charlotte,10,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=310,
,-122.9195648,49.2030859,Queen's Avenue Hsg Co-op,,"Families, and Seniors",,"1 bedroom units (2), 2 bedroom units (5), 3 bedroom units (24)",136 Tenth St New Westminster,31,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=655,
,-122.9057271,49.2179134,Queen's Park Hsg Co-op,,"Families, and Seniors",,"1 bedroom units (7), 2 bedroom units (18), 3 bedroom units (19)",386 Ginger Dr New Westminster,44,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=647,
,-123.3642121,48.4343146,Queens Manor,,Persons with disabilities,,Studio units (36),710 Queens Ave Victoria,36,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2008,
,-122.7823904,49.2630660,R. Hope Manor,,Seniors,,"1 bedroom units (49), 1 bedroom wheelchair units (3)",2340 McAllister Ave Port Coquitlam,52,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=382,
,-122.7800445,49.2642561,RJ Kent Residences,,Seniors,,1 bedroom units (54),2675 Shaughnessy St Port Coquitlam,54,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=988,
,-122.6591880,49.1017420,Rainbow Lodge,,"Seniors, and Persons with disabilities",,"Studio units (132), 1 bedroom units (99)",5470 203 St Langley,231,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1163,
,-122.7949564,53.9165631,Rainbow Village,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (4), 2 bedroom units (10), 2 bedroom wheelchair units (3), 3 bedroom units (12), 3 bedroom wheelchair units (1), 4 bedroom units (10)",4066 Rainbow Dr Prince George,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=552,
,-123.0094648,49.2287922,Rainbow's End Housing Co-op,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (3), 1 bedroom wheelchair units (2), 2 bedroom units (15), 3 bedroom units (17), 4 bedroom units (2)",6088 Wilson Ave Burnaby,39,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=498,
,-123.1045441,49.2822628,Rainier Hotel,,Persons with disabilities,,"Studio units (20), Studio wheelchair units (19)",309 Carrall St Vancouver,39,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1989,
,-122.9116847,49.2623051,Ran Beamish Place,,Families,,"2 bedroom units (42), 3 bedroom units (74), 4 bedroom units (6)",8750 Maple Grove Cres Burnaby,122,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=780,
,-118.4582343,49.0242765,Raven Place,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (21), 1 bedroom wheelchair units (3), 2 bedroom units (18), 3 bedroom units (10)",6895 19th Street General Delivery Grand Forks,52,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1147,
,-116.5055142,49.0994139,Rebekah Manor,,Seniors,,"1 bedroom units (11), 2 bedroom units (15)",1628 Hillside St Creston,26,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=210,
,-124.7997699,49.2513359,Red Oaks Manor,,Families,,"2 bedroom units (4), 3 bedroom units (6), 4 bedroom units (2)",4131-4155 8th Ave Port Alberni,12,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=980,
,-121.9390824,50.6880587,Red Rock Manor,,"Seniors, and Persons with disabilities",,"1 bedroom units (18), 1 bedroom wheelchair units (2), 2 bedroom units (1)",1011 Murray St. Lillooet,21,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=267,
,-121.9368225,49.1627232,Redwood Manor,,Seniors,,"Studio units (20), 1 bedroom units (8)",46530 Karen Dr Chilliwack,28,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1123,
,-123.1130663,49.2566201,Redwood Mews,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (6), 2 bedroom units (15), 3 bedroom units (7)",420 16th Ave W Vancouver,28,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=71,
,-123.1132376,49.1855423,Redwoods,,Families,,"2 bedroom units (11), 3 bedroom units (24), 4 bedroom units (3)",10000 Kilby Dr Richmond,38,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=418,
,-119.5905801,49.4897360,Reed's Corner,,"Seniors, and Persons with disabilities",,"1 bedroom units (6), 1 bedroom wheelchair units (12), 2 bedroom wheelchair units (2)",885 Fairview Rd Penticton,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=570,
,-123.1088012,49.2819929,Regal Place Hotel,,"Seniors, and Persons with disabilities",,"Studio units (39), 1 bedroom units (1)",144-148 Hastings St W Vancouver,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=611,
,-123.1820181,49.1324626,Regent Place,,Families,,"2 bedroom units (24), 3 bedroom units (18), 4 bedroom units (6)",11131 No. 1 Rd Richmond,48,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=405,
,-123.1235630,49.2172562,Reiderman Residence,,Persons with disabilities,,"Studio units (63), Studio wheelchair units (14)",7430 and 7460 Heather St Vancouver,77,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2023,
,-123.0447966,49.2534915,Renfrew Park Manor,,Seniors,,"Studio units (20), 1 bedroom units (16), 1 bedroom wheelchair units (3)",3433 Renfrew St Vancouver,39,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1100,
,-122.7892548,49.2701006,Reynard Park,,"Families, Seniors, and Persons with disabilities",,"1 bedroom wheelchair units (1), 2 bedroom units (18), 3 bedroom units (11), 4 bedroom units (2)",3165 Fox St Port Coquitlam,32,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=519,
,-123.8188771,48.9945230,Rialto Manor,,"Seniors, and Persons with disabilities",,"Studio units (8), 1 bedroom units (10)",631 First Avenue General Delivery Ladysmith,18,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=235,
,-123.1652725,49.1213608,Richmond Heights Housing Co-Op,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (4), 2 bedroom units (17), 3 bedroom units (10), 4 bedroom units (36)",12411 Trites Rd Richmond,67,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=109,
,-123.1802220,49.1276727,Richmond Project,,Seniors,,"Studio units (45), 1 bedroom units (4)",11820 No. 1 Rd Richmond,49,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1104,
,-122.9883680,49.2668380,Ridgelawn Gardens,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (28), 1 bedroom wheelchair units (4), 2 bedroom units (4), 3 bedroom units (27), 4 bedroom units (7)",1950-1960 Bellwood Ave Burnaby,70,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=399,
,-122.9629503,49.2799545,Ridgeview Heights,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (8), 1 bedroom wheelchair units (3), 2 bedroom units (12), 3 bedroom units (17)",450 Clare Ave Burnaby,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=389,
,-120.8203978,56.2379423,Ridgeview Lane,,Families,,"2 bedroom units (14), 3 bedroom units (8), 4 bedroom units (2)",8424 92 Ave Fort St. John,24,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=573,
,-123.1414889,49.2068392,Rishon Housing Co-operative,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (9), 2 bedroom units (6), 3 bedroom units (5)",1516 71st Ave W Vancouver,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=100,
,-123.1281840,49.1621750,River Mist Housing Co-Op,,Families,,"1 bedroom units (1), 2 bedroom units (19), 3 bedroom units (19), 4 bedroom units (5)",8520 Granville Ave Richmond,44,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=101,
,-122.7847551,49.2650480,River Woods,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (4), 2 bedroom units (96), 3 bedroom units (10), 5 bedroom units (1)",2466 Gately Ave Port Coquitlam,111,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=776,
,-123.1806570,49.1291250,River's End Housing Co-op,,"Families, and Seniors",,"1 bedroom units (2), 2 bedroom units (31), 3 bedroom units (14), 4 bedroom units (6)",4080 Garry St Richmond,53,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=125,
,-120.3985552,50.6985609,RiverBend Manor,,Seniors,,Studio units (26),760 Mayfair St Kamloops,26,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1031,
,-123.9452688,49.1484834,Riverbend,,Families,,"2 bedroom units (12), 3 bedroom units (9), 4 bedroom units (1)",450-492 Gardasan Way Nanaimo,22,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=284,
,-122.9168232,49.1987760,Riverbend Housing Co-op,,"Families, and Seniors",,"1 bedroom units (16), 2 bedroom units (28), 3 bedroom units (28)",1050 Quayside Dr New Westminster,72,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=770,
,-123.9487367,49.1511602,Rivergate,,Families,,"2 bedroom units (13), 3 bedroom units (16), 4 bedroom units (1)",485 Sixth St Nanaimo,30,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=280,
,-124.0082500,54.0202810,Riverglen,,Families,,"2 bedroom units (4), 3 bedroom units (27), 4 bedroom units (2)",153 Douglas St E General Delivery Vanderhoof,33,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=66,
,-123.0604256,49.2068194,Riverside Landing Hsg Co-op,,"Families, and Seniors",,"1 bedroom units (6), 2 bedroom units (12), 3 bedroom units (32), 4 bedroom units (7)",2288 Skipper Pl Vancouver,57,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=754,
,-124.0128867,54.0216005,Riverside Place,,Seniors,,"Studio units (14), 1 bedroom units (2), 1 bedroom wheelchair units (2)",242 Louvain St. Vanderhoof,18,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=47,
,-123.1499693,49.7294024,Riverstones,,"Seniors, and Persons with disabilities",,1 bedroom units (30),39842-39858 Government Rd Squamish,30,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1018,
,-117.6753642,49.3281418,Riverview Court,,Families,,3 bedroom units (28),1449 Arrow Lakes Dr Castlegar,28,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=73,
,-122.9680219,49.3179329,Riverwoods Hsg Co-op,,"Families, and Seniors",,"1 bedroom units (18), 2 bedroom units (20), 3 bedroom units (44), 4 bedroom units (8)",3707 Hamber Pl North Vancouver,90,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=747,
,-123.0879593,49.1852566,Robert Owen Housing Co-Op,,Families,,"2 bedroom units (6), 3 bedroom units (39), 4 bedroom units (5)",12211 Cambie Rd Richmond,50,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=116,
,-125.2364817,49.9950278,Robron Village,,Families,,"3 bedroom units (28), 4 bedroom units (20)",300 Robron Rd Campbell River,48,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1026,
,-123.0928604,49.2592364,Robson Park Co-op Phase I,,Families,,"2 bedroom units (2), 3 bedroom units (3), 4 bedroom units (1)",2832-2854 St. George St Vancouver,6,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=801,
,-123.0987774,49.2551323,Robson Park Co-op Phase II,,"Families, and Seniors",,"1 bedroom units (3), 2 bedroom units (3), 3 bedroom units (1)",3335-3345 Sophia St Vancouver,7,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=719,
,-123.0997226,49.2573174,Robson Park Co-op Phase III,,"Families, and Seniors",,"1 bedroom units (9), 2 bedroom units (8), 3 bedroom units (6)",234 15th Ave E Vancouver,23,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=679,
,-127.5846866,55.2458112,Roche Point Lodge,,"Seniors, and Persons with disabilities",,1 bedroom units (20),4942 11th Ave. New Hazelton,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1051,
,-123.3715893,48.4388278,Rock Bay Landing,,Persons with disabilities,,"Studio units (21), Studio wheelchair units (2)",535 Ellice St Victoria,23,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2010,
,-122.8590889,49.2498840,Rock Springs,,Families,,"1 bedroom units (39), 2 bedroom units (20)",1201-1209 Ridgeway Ave Coquitlam,59,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=729,
,-123.0947882,49.2838668,Roddan Lodge,,"Seniors, and Persons with disabilities",,"Studio units (140), 1 bedroom units (16)",124 Dunlevy Ave Vancouver,156,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1139,
,-122.7400273,49.1061610,Rodeo Park,,Families,,"2 bedroom units (38), 2 bedroom wheelchair units (3), 3 bedroom units (14), 4 bedroom units (6)",17445 57 Ave Surrey,61,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=504,
,-124.7885194,49.2547414,Rogers Street Apartments,,Persons with disabilities,,Studio units (42),3690 Roger St Port Alberni,42,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1974,
,-123.3859958,48.4879262,Rosalie's Village,,Families,,2 bedroom units (8),4349 West Saanich Rd Saanich,8,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1080,
,-123.1163358,49.2858674,Rose Garden Apartments,,"Families, and Persons with disabilities",,"Studio units (38), 1 bedroom units (8), 2 bedroom units (2), 3 bedroom units (4)",853 Pender St E Vancouver,52,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=320,
,-125.2497334,50.0262511,Rose Harbour,,"Families, and Persons with disabilities",,"Studio units (15), 1 bedroom units (3), 1 bedroom wheelchair units (3), 2 bedroom units (3), 3 bedroom units (3)",1116 Dogwood St Campbell River,27,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=978,
,-122.8075684,49.2856474,Rose Hill Townhomes,,Families,,"2 bedroom units (24), 3 bedroom units (26), 4 bedroom units (4)",2850 Rambler Way Coquitlam,54,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=407,
,-123.3609779,48.4206812,Rose Manor - Phases I and II,,Seniors,,"Studio units (14), 1 bedroom units (43)",857 Rupert Terr Victoria,57,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=83,
,-123.3609779,48.4206812,Rose Manor Phase III,,Seniors,,1 bedroom units (13),857 Rupert Terr Victoria,13,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=603,
,-122.8008154,49.0544270,Rosemary Green,,Families,,"2 bedroom units (18), 3 bedroom units (15), 3 bedroom wheelchair units (1), 4 bedroom units (4)",2880 152 St Surrey,38,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=475,
,-119.4922345,49.8829907,Rosemead Apartments,,Persons with disabilities,,1 bedroom units (23),540 Rosemead Ave Kelowna,23,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1959,
,-120.3349738,50.6756203,Rosethorn House,,Persons with disabilities,,"Studio units (36), Studio wheelchair units (6)",259 Victoria St Kamloops,42,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2013,
,-123.3226093,48.4681527,Rosewood,,"Seniors, and Persons with disabilities",,"1 bedroom units (39), 1 bedroom wheelchair units (4), 2 bedroom units (1)",1827 McKenzie Ave Saanich,44,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=173,
,-117.6639212,49.3271910,Rosewood Manor,,"Seniors, and Persons with disabilities",,"1 bedroom units (9), 1 bedroom wheelchair units (1)",1008 2nd St Castlegar,10,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1053,
,-123.1554058,49.1537647,Rosewood Towers,,"Seniors, and Persons with disabilities",,"Studio units (55), 1 bedroom units (110), 1 bedroom wheelchair units (8)",6220 Blundell Rd Richmond,173,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=62,
,-123.1586903,49.1527537,Rosewood Village,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (31), 2 bedroom units (38), 3 bedroom units (61)",8280 No. 2 Rd Richmond,130,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=48,
,-122.9155834,49.2229304,Ross Towers,,"Seniors, and Persons with disabilities",,"Studio units (83), 1 bedroom units (13)",45 Clute St New Westminster,96,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=238,
,-117.6658857,49.3224590,Rota Villa,,Seniors,,1 bedroom units (40),601 Columbia Ave Castlegar,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=823,
,-119.2838250,50.6932029,Rotary Gardens - Phase 1,,"Seniors, and Persons with disabilities",,"Studio units (38), 1 bedroom units (11)",141 10 Ave SE Salmon Arm,49,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1073,
,-119.2838250,50.6932029,Rotary Gardens - Phase II,,"Seniors, and Persons with disabilities",,"1 bedroom units (19), 1 bedroom wheelchair units (1)",141 10 Ave SE Salmon Arm,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1072,
,-123.3581061,48.4305256,Rotary House,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (12), 1 bedroom wheelchair units (4), 2 bedroom units (23), 2 bedroom wheelchair units (2)",1855 Quadra St Victoria,41,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=450,
,-122.9145652,49.2233450,Rotary Tower,,Seniors,,"Studio units (86), 1 bedroom units (13), 2 bedroom units (1)",25 Clute St New Westminster,100,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1113,
,-117.8071454,50.2417062,Rotary Villa (Phases 1 and 2),,Seniors,,1 bedroom units (19),201 8th Ave NW Nakusp,19,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=155,
,-120.2389090,55.7542380,Rotary Village,,Seniors,,"Studio units (6), 1 bedroom units (22), 1 bedroom wheelchair units (2)",10717 13 St Dawson Creek,30,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1058,
,-119.2756723,50.6996711,Rotary Village I,,Seniors,,"Studio units (16), 1 bedroom units (4)",800 Okanagan Ave SE Salmon Arm,20,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=658,
,-123.3922138,48.4854753,Royal Oak Square,,Families,,"2 bedroom units (17), 3 bedroom units (21)",819 Lodi Ave Saanich,38,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=619,
,-123.3829830,48.4498783,Rudd Park,,Families,,"2 bedroom units (24), 3 bedroom units (4)",3230 Irma St Saanich,28,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=273,
,-123.0363914,49.2406098,Rupert Lane,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (17), 2 bedroom units (15), 3 bedroom units (6), 4 bedroom units (3)",4830-4854 Rupert St Vancouver,41,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=25,
,-123.0332135,49.2662053,Rupert Street,,"Seniors, and Persons with disabilities",,Studio units (48),2050 Rupert St Vancouver,48,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1047,
,-119.2847901,50.6948381,SILA House,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (8), 1 bedroom wheelchair units (3), 2 bedroom units (2), 2 bedroom wheelchair units (3), 3 bedroom units (2)",680 Shuswap St SE Salmon Arm,18,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=584,
,-118.9605859,50.2498846,Saddle Mountain Place,,Seniors,,"Studio units (20), 1 bedroom units (20)",1751 Glencaird Street Lumby,40,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1126,
,-120.3471637,50.6475676,Sahali Housing Co-operative Society,,Families,,"2 bedroom units (12), 3 bedroom units (40), 4 bedroom units (8)",480 Hollyburn Dr Kamloops,60,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=818,
,-122.9652901,49.2180828,Sakura-So,,Seniors,,"1 bedroom units (32), 1 bedroom wheelchair units (2)",6677 Southoaks Cres Burnaby,34,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=514,
,-123.0960258,49.2829455,Sakura-So,,,,Studio units (38),376 Powell St Vancouver,38,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=836,
,-122.8229320,49.2870739,Salal Housing Co-operative,,"Families, and Seniors",,"1 bedroom units (16), 2 bedroom units (28), 3 bedroom units (16)",600 Falcon Dr Port Moody,60,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=734,
,-122.8708107,49.1344526,Salamat Housing,,Families,,"2 bedroom units (17), 2 bedroom wheelchair units (1), 3 bedroom units (14), 4 bedroom units (2)",12689 72 Ave Surrey,34,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=564,
,-123.9463534,49.1359819,Salish Lelum,,Seniors,,"Studio units (9), Studio wheelchair units (1), 1 bedroom units (7), 1 bedroom wheelchair units (1)",479 Tenth St Nanaimo,18,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1025,
,-122.9037254,49.2521597,Salishan Court,,Seniors,,"Studio units (147), 1 bedroom units (41)",9210 Salish Crt Burnaby,188,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=329,
,-123.5059556,48.8465875,Salt Spring Commons,,Families,,"2 bedroom units (4), 3 bedroom units (20)",176 Bishops Walk Rd Salt Spring Island,24,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1174,
,-123.1500711,49.2706305,Sam Greer Place Co-operative,,"Families, and Seniors",,"1 bedroom units (8), 2 bedroom units (7)",1992 1st Ave W Vancouver,15,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=641,
,-119.3908552,49.8923101,Samuel Place,,Persons with disabilities,,"Studio units (40), Studio wheelchair units (10)",280 McIntosh Rd Kelowna,50,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2060,
,-122.8860099,49.1519508,Sandpiper Housing Co-operative,,Families,,"2 bedroom units (19), 3 bedroom units (22), 4 bedroom units (7)",12158 82 Ave Surrey,48,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=138,
,-123.1412169,49.2654835,Sanford Apartments,,Persons with disabilities,,Studio units (62),1601 7th Ave W Vancouver,62,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1978,
,-122.8941385,49.2290840,Sapperton Terrace Hsg Co-Op,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (9), 2 bedroom units (42)",318 Ward St New Westminster,51,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=122,
,-123.0467506,49.2449731,Sarah Ross House,,Persons with disabilities,,"Studio units (46), Studio wheelchair units (6)",4480 Kaslo St Vancouver,52,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=2028,
,-114.8872404,49.7332366,Sasko Manor,,"Families, Seniors, and Persons with disabilities",,"1 bedroom units (8), 2 bedroom units (9)",146 Spruce Sparwood,17,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1068,
,-123.0982082,49.2809877,Savoy Hotel,,Persons with disabilities,,Studio units (21),258-260 Hastings St E Vancouver,21,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=1971,
,-123.3648012,48.4513830,Scotia Green,,Families,,3 bedroom units (19),929-969 Scotia St Saanich,19,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=19,
,-122.8912262,49.1429758,Scott Road Lodge,,Seniors,,1 bedroom units (42),7666 119A St Delta,42,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=341,
,-123.9669233,49.1831923,Seafield Manor,,"Seniors, and Persons with disabilities",,"1 bedroom units (28), 1 bedroom wheelchair units (2)",1125 Seafield Cres Nanaimo,30,https://housingsearch.bchousing.org/ViewController/faces/housingDetail?buildingId=421,
